date,mean_temperature_f,mean_dew_point_f,mean_humidity,mean_sea_level_pressure_inches,mean_visibility_miles,mean_wind_speed_mph,max_gust_speed_mph,precipitation_inches,events,wind_dir_degrees,city
2015-06-24,66.0,54.0,66.0,29.94,10.0,7.0,28.0,0,Clear,10.0,Mountain View
2015-06-25,74.0,56.0,55.0,29.9,10.0,5.0,18.0,0,Clear,333.0,Mountain View
2015-06-26,71.0,58.0,68.0,29.93,10.0,7.0,44.0,0,Clear,342.0,Mountain View
2015-06-27,69.0,57.0,70.0,29.99,10.0,8.0,21.0,0,Clear,9.0,Mountain View
2015-06-28,68.0,58.0,71.0,30.0,10.0,10.0,24.0,0,Clear,360.0,Mountain View
2015-06-29,68.0,57.0,69.0,29.99,10.0,8.0,20.0,0,Clear,346.0,Mountain View
2015-06-30,75.0,57.0,61.0,29.89,10.0,5.0,18.0,0,Clear,340.0,Mountain View
2015-07-01,73.0,60.0,70.0,29.89,10.0,5.0,21.0,T,Rain,341.0,Mountain View
2015-07-02,71.0,60.0,71.0,29.95,10.0,7.0,20.0,T,Rain,337.0,Mountain View
2015-07-03,70.0,60.0,74.0,29.93,10.0,8.0,25.0,T,Clear,350.0,Mountain View
2015-07-04,70.0,60.0,75.0,29.88,10.0,7.0,23.0,0,Clear,359.0,Mountain View
2015-07-05,70.0,58.0,72.0,29.95,10.0,9.0,25.0,0,Clear,39.0,Mountain View
2015-07-06,70.0,57.0,69.0,30.06,10.0,9.0,26.0,0,Clear,351.0,Mountain View
2015-07-07,69.0,57.0,66.0,30.0,10.0,8.0,29.0,0,Clear,336.0,Mountain View
2015-07-08,67.0,54.0,69.0,29.89,10.0,7.0,26.0,0,Clear,319.0,Mountain View
2015-07-09,66.0,55.0,70.0,29.89,10.0,6.0,20.0,T,Rain,299.0,Mountain View
2015-07-10,68.0,55.0,71.0,29.94,10.0,7.0,23.0,T,Clear,336.0,Mountain View
2015-07-11,67.0,54.0,64.0,29.99,10.0,7.0,29.0,0,Clear,349.0,Mountain View
2015-07-12,69.0,54.0,62.0,30.04,10.0,8.0,31.0,0,Clear,341.0,Mountain View
2015-07-13,68.0,56.0,66.0,30.01,10.0,8.0,28.0,0,Clear,342.0,Mountain View
2015-07-14,67.0,56.0,69.0,29.93,10.0,8.0,26.0,0,Clear,344.0,Mountain View
2015-07-15,70.0,57.0,65.0,29.89,10.0,6.0,21.0,0,Clear,349.0,Mountain View
2015-07-16,70.0,58.0,69.0,29.91,10.0,7.0,25.0,0,Clear,21.0,Mountain View
2015-07-17,71.0,59.0,71.0,29.85,10.0,7.0,21.0,0,Clear,356.0,Mountain View
2015-07-18,70.0,57.0,67.0,29.92,10.0,9.0,26.0,0,Clear,17.0,Mountain View
2015-07-19,77.0,59.0,59.0,30.04,10.0,6.0,21.0,0,Clear,3.0,Mountain View
2015-07-20,76.0,61.0,63.0,30.0,10.0,9.0,28.0,0,Clear,8.0,Mountain View
2015-07-21,69.0,59.0,73.0,29.92,10.0,9.0,26.0,0,Clear,4.0,Mountain View
2015-07-22,67.0,55.0,70.0,29.88,10.0,8.0,30.0,0,Clear,4.0,Mountain View
2015-07-23,66.0,53.0,65.0,30.01,10.0,8.0,24.0,0,Clear,342.0,Mountain View
2015-07-24,66.0,52.0,62.0,30.11,10.0,8.0,25.0,0,Clear,346.0,Mountain View
2015-07-25,66.0,57.0,77.0,30.07,10.0,8.0,31.0,0,Clear,2.0,Mountain View
2015-07-26,69.0,55.0,63.0,29.96,10.0,7.0,26.0,0,Clear,358.0,Mountain View
2015-07-27,72.0,56.0,57.0,29.93,10.0,7.0,26.0,0,Clear,346.0,Mountain View
2015-07-28,76.0,57.0,55.0,29.88,10.0,4.0,22.0,0,Clear,345.0,Mountain View
2015-07-29,75.0,58.0,64.0,29.92,10.0,6.0,21.0,0,Clear,341.0,Mountain View
2015-07-30,71.0,61.0,73.0,30.01,10.0,8.0,28.0,0,Clear,350.0,Mountain View
2015-07-31,70.0,60.0,76.0,30.02,10.0,8.0,24.0,0,Clear,2.0,Mountain View
2015-08-01,71.0,60.0,69.0,29.99,10.0,8.0,22.0,0,Clear,29.0,Mountain View
2015-08-02,69.0,58.0,72.0,29.96,10.0,8.0,23.0,0,Clear,349.0,Mountain View
2015-08-03,70.0,54.0,61.0,29.97,10.0,6.0,26.0,0,Clear,308.0,Mountain View
2015-08-04,68.0,54.0,61.0,30.0,10.0,6.0,23.0,T,Clear,318.0,Mountain View
2015-08-05,69.0,57.0,71.0,30.0,10.0,6.0,20.0,0,Clear,359.0,Mountain View
2015-08-06,69.0,60.0,75.0,29.89,10.0,5.0,25.0,0.01,Clear,357.0,Mountain View
2015-08-07,70.0,57.0,66.0,29.88,10.0,8.0,24.0,0,Clear,356.0,Mountain View
2015-08-08,69.0,57.0,69.0,29.94,10.0,9.0,26.0,0,Clear,39.0,Mountain View
2015-08-09,67.0,56.0,69.0,29.95,10.0,7.0,28.0,0,Clear,14.0,Mountain View
2015-08-10,69.0,58.0,72.0,29.95,10.0,7.0,28.0,0,Clear,4.0,Mountain View
2015-08-11,69.0,56.0,67.0,29.95,10.0,7.0,28.0,0,Clear,349.0,Mountain View
2015-08-12,70.0,55.0,62.0,30.04,10.0,7.0,30.0,0,Clear,343.0,Mountain View
2015-08-13,70.0,58.0,68.0,30.05,10.0,7.0,28.0,0,Clear,346.0,Mountain View
2015-08-14,71.0,58.0,67.0,30.06,10.0,8.0,25.0,0,Clear,334.0,Mountain View
2015-08-15,77.0,56.0,55.0,29.96,8.0,5.0,18.0,0,Clear,346.0,Mountain View
2015-08-16,82.0,58.0,50.0,29.87,8.0,4.0,20.0,0,Clear,343.0,Mountain View
2015-08-17,74.0,60.0,66.0,29.86,9.0,6.0,17.0,0,Clear,341.0,Mountain View
2015-08-18,69.0,58.0,72.0,29.92,9.0,8.0,21.0,0,Clear,11.0,Mountain View
2015-08-19,70.0,58.0,68.0,29.93,9.0,7.0,23.0,0,Clear,17.0,Mountain View
2015-08-20,68.0,57.0,68.0,29.91,10.0,8.0,23.0,0,Clear,346.0,Mountain View
2015-08-21,68.0,57.0,71.0,29.89,10.0,8.0,23.0,0,Clear,75.0,Mountain View
2015-08-22,69.0,57.0,69.0,29.92,10.0,8.0,21.0,0,Clear,50.0,Mountain View
2015-08-23,69.0,57.0,71.0,29.99,10.0,7.0,23.0,0,Clear,25.0,Mountain View
2015-08-24,68.0,57.0,71.0,30.03,10.0,7.0,20.0,0,Clear,358.0,Mountain View
2015-08-25,68.0,58.0,71.0,30.0,10.0,6.0,18.0,0,Clear,358.0,Mountain View
2015-08-26,72.0,58.0,64.0,30.02,9.0,5.0,20.0,0,Clear,353.0,Mountain View
2015-08-27,76.0,55.0,52.0,30.02,10.0,5.0,25.0,0,Clear,356.0,Mountain View
2015-08-28,78.0,60.0,61.0,29.91,10.0,7.0,26.0,0,Clear,356.0,Mountain View
2015-08-29,73.0,62.0,68.0,29.98,10.0,7.0,29.0,T,Clear,349.0,Mountain View
2015-08-30,70.0,55.0,63.0,30.02,10.0,8.0,25.0,0,Clear,327.0,Mountain View
2015-08-31,72.0,56.0,63.0,29.92,10.0,6.0,25.0,0,Clear,6.0,Mountain View
2014-09-01,72.0,54.0,59.0,29.81,10.0,5.0,22.0,0,Clear,296.0,San Jose
2014-09-02,68.0,58.0,72.0,29.81,10.0,6.0,20.0,0,Clear,300.0,San Jose
2014-09-03,69.0,56.0,68.0,29.75,10.0,9.0,22.0,0,Clear,114.0,San Jose
2014-09-04,70.0,56.0,65.0,29.74,9.0,7.0,20.0,0,Clear,142.0,San Jose
2014-09-05,67.0,56.0,71.0,29.86,10.0,8.0,20.0,0,Clear,185.0,San Jose
2014-09-06,67.0,55.0,67.0,29.92,8.0,6.0,18.0,0,Clear,343.0,San Jose
2014-09-07,66.0,54.0,70.0,29.87,10.0,6.0,18.0,0,Clear,313.0,San Jose
2014-09-08,63.0,52.0,70.0,29.89,10.0,7.0,20.0,0,Clear,320.0,San Jose
2014-09-09,65.0,53.0,68.0,29.95,9.0,4.0,15.0,0,Clear,304.0,San Jose
2014-09-10,72.0,56.0,62.0,29.9,9.0,4.0,16.0,0,Clear,291.0,San Jose
2014-09-11,73.0,55.0,56.0,29.86,10.0,5.0,20.0,0,Clear,299.0,San Jose
2014-09-12,72.0,57.0,61.0,29.85,9.0,4.0,22.0,0,Clear,299.0,San Jose
2014-09-13,71.0,58.0,71.0,29.82,9.0,5.0,20.0,0,Clear,296.0,San Jose
2014-09-14,69.0,56.0,63.0,29.83,9.0,6.0,20.0,0,Clear,300.0,San Jose
2014-09-15,69.0,56.0,67.0,29.89,10.0,7.0,22.0,0,Clear,317.0,San Jose
2014-09-16,69.0,53.0,58.0,29.88,10.0,5.0,20.0,0,Clear,301.0,San Jose
2014-09-17,71.0,56.0,60.0,29.79,10.0,6.0,26.0,0,Clear,213.0,San Jose
2014-09-18,72.0,59.0,68.0,29.83,10.0,8.0,23.0,T,Clear,170.0,San Jose
2014-09-19,70.0,60.0,76.0,29.89,10.0,6.0,21.0,0,Clear,305.0,San Jose
2014-09-20,70.0,59.0,74.0,29.91,10.0,6.0,23.0,0,Clear,305.0,San Jose
2014-09-21,68.0,58.0,71.0,29.99,10.0,8.0,24.0,0,Clear,317.0,San Jose
2014-09-22,71.0,57.0,62.0,30.0,10.0,7.0,24.0,0,Clear,311.0,San Jose
2014-09-23,69.0,59.0,70.0,29.97,10.0,6.0,20.0,0,Clear,317.0,San Jose
2014-09-24,71.0,60.0,70.0,29.93,10.0,6.0,25.0,0,Clear,304.0,San Jose
2014-09-25,65.0,58.0,77.0,29.96,8.0,7.0,21.0,0.36,Rain,308.0,San Jose
2014-09-26,65.0,53.0,67.0,29.97,10.0,7.0,25.0,T,Clear,272.0,San Jose
2014-09-27,67.0,54.0,65.0,29.9,10.0,6.0,22.0,0,Clear,304.0,San Jose
2014-09-28,67.0,55.0,68.0,29.88,10.0,8.0,22.0,0,Clear,125.0,San Jose
2014-09-29,65.0,56.0,74.0,29.99,10.0,6.0,24.0,0,Clear,302.0,San Jose
2014-09-30,65.0,54.0,63.0,29.94,10.0,5.0,20.0,0,Clear,319.0,San Jose
2014-10-01,70.0,49.0,54.0,29.9,10.0,6.0,23.0,0,Clear,300.0,San Jose
2014-10-02,72.0,41.0,41.0,29.98,10.0,4.0,15.0,0,Clear,240.0,San Jose
2014-10-03,75.0,43.0,37.0,30.03,10.0,4.0,21.0,0,Clear,299.0,San Jose
2014-10-04,75.0,41.0,35.0,29.98,10.0,4.0,17.0,0,Clear,307.0,San Jose
2014-10-05,74.0,45.0,38.0,29.91,10.0,3.0,15.0,0,Clear,296.0,San Jose
2014-10-06,72.0,51.0,54.0,29.89,10.0,3.0,14.0,0,Clear,297.0,San Jose
2014-10-07,69.0,55.0,60.0,29.89,10.0,4.0,16.0,0,Clear,294.0,San Jose
2014-10-08,70.0,53.0,59.0,29.89,10.0,4.0,18.0,0,Clear,293.0,San Jose
2014-10-09,65.0,55.0,73.0,29.95,10.0,5.0,15.0,0,Clear,300.0,San Jose
2014-10-10,64.0,54.0,76.0,30.03,10.0,5.0,15.0,0,Clear,325.0,San Jose
2014-10-11,65.0,53.0,66.0,30.02,10.0,4.0,16.0,0,Clear,293.0,San Jose
2014-10-12,71.0,43.0,53.0,29.94,10.0,5.0,21.0,0,Clear,297.0,San Jose
2014-10-13,71.0,40.0,48.0,29.93,10.0,5.0,22.0,0,Clear,287.0,San Jose
2014-10-14,64.0,54.0,71.0,29.89,10.0,11.0,35.0,0,Clear,150.0,San Jose
2014-10-15,66.0,53.0,63.0,29.97,10.0,8.0,28.0,T,Clear,229.0,San Jose
2014-10-16,63.0,49.0,63.0,29.99,10.0,4.0,18.0,0,Clear,308.0,San Jose
2014-10-17,63.0,47.0,60.0,29.95,10.0,6.0,20.0,0,Clear,148.0,San Jose
2014-10-18,66.0,51.0,60.0,29.94,10.0,5.0,22.0,0,Clear,311.0,San Jose
2014-10-19,65.0,56.0,77.0,29.9,8.0,5.0,22.0,0,Fog,313.0,San Jose
2014-10-20,61.0,55.0,75.0,29.97,10.0,6.0,29.0,T,Rain,131.0,San Jose
2014-10-21,59.0,47.0,65.0,30.06,10.0,5.0,23.0,0,Clear,294.0,San Jose
2014-10-22,60.0,49.0,62.0,30.05,10.0,5.0,16.0,0,Clear,296.0,San Jose
2014-10-23,65.0,53.0,65.0,30.02,10.0,4.0,20.0,0,Clear,301.0,San Jose
2014-10-24,65.0,53.0,69.0,29.93,10.0,6.0,29.0,0,Clear,166.0,San Jose
2014-10-25,64.0,54.0,74.0,30.03,8.0,7.0,22.0,0.11,Rain,141.0,San Jose
2014-10-26,60.0,48.0,65.0,30.13,10.0,7.0,25.0,0,Clear,275.0,San Jose
2014-10-27,58.0,46.0,65.0,30.04,10.0,5.0,21.0,0,Clear,311.0,San Jose
2014-10-28,60.0,48.0,62.0,30.09,10.0,4.0,17.0,0,Clear,309.0,San Jose
2014-10-29,64.0,48.0,60.0,30.05,10.0,2.0,10.0,0,Clear,301.0,San Jose
2014-10-30,68.0,48.0,49.0,29.91,10.0,5.0,21.0,0,Clear,202.0,San Jose
2014-10-31,58.0,54.0,86.0,29.84,9.0,5.0,20.0,0.51,Rain,151.0,San Jose
2014-11-01,56.0,48.0,78.0,29.9,10.0,5.0,22.0,0.02,Rain,145.0,San Jose
2014-11-02,55.0,45.0,68.0,30.12,10.0,5.0,21.0,0,Clear,308.0,San Jose
2014-11-03,56.0,44.0,60.0,30.22,10.0,4.0,17.0,0,Clear,308.0,San Jose
2014-11-04,57.0,46.0,68.0,30.26,10.0,3.0,15.0,0,Clear,242.0,San Jose
2014-11-05,62.0,46.0,58.0,30.14,10.0,2.0,9.0,0,Clear,119.0,San Jose
2014-11-06,62.0,50.0,62.0,30.19,10.0,3.0,17.0,0,Clear,317.0,San Jose
2014-11-07,60.0,54.0,79.0,30.18,6.0,3.0,14.0,0,Fog,282.0,San Jose
2014-11-08,62.0,51.0,70.0,30.07,10.0,1.0,10.0,0,Clear,305.0,San Jose
2014-11-09,62.0,51.0,66.0,29.92,10.0,2.0,16.0,0,Clear,297.0,San Jose
2014-11-10,60.0,51.0,77.0,29.82,6.0,5.0,20.0,0,Fog,153.0,San Jose
2014-11-11,59.0,48.0,69.0,29.92,10.0,7.0,22.0,0,Clear,147.0,San Jose
2014-11-12,61.0,45.0,60.0,29.99,10.0,4.0,17.0,T,Clear,65.0,San Jose
2014-11-13,60.0,54.0,80.0,30.02,9.0,7.0,18.0,0.14,Rain,117.0,San Jose
2014-11-14,59.0,50.0,78.0,30.09,10.0,4.0,17.0,0,Clear,287.0,San Jose
2014-11-15,57.0,48.0,75.0,30.14,10.0,4.0,18.0,0,Clear,272.0,San Jose
